# Center_x Center_y Xtype1 j1 k1 Xtype2 j2 k2
0.3125 0.28125 0 6 21 0 6 19
0.3125 0.296875 0 6 21 0 6 20
0.3125 0.3125 0 6 21 0 6 21
0.3125 0.328125 0 6 21 0 6 22
0.3125 0.34375 0 6 21 0 6 23
0.3125 0.359375 0 6 21 0 6 24
0.3125 0.375 0 6 21 0 6 25
0.3125 0.390625 0 6 21 0 6 26
0.3125 0.40625 0 6 21 0 6 27
0.3125 0.421875 0 6 21 0 6 28
0.3125 0.4375 0 6 21 0 6 29
0.3125 0.453125 0 6 21 0 6 30
0.3125 0.46875 0 6 21 0 6 31
0.3125 0.484375 0 6 21 0 6 32
0.3125 0.5 0 6 21 0 6 33
0.3125 0.515625 0 6 21 0 6 34
0.3125 0.53125 0 6 21 0 6 35
0.3125 0.546875 0 6 21 0 6 36
0.3125 0.5625 0 6 21 0 6 37
0.3125 0.578125 0 6 21 0 6 38
0.3125 0.59375 0 6 21 0 6 39
0.3125 0.609375 0 6 21 0 6 40
0.3125 0.625 0 6 21 0 6 41
0.3125 0.640625 0 6 21 0 6 42
0.3125 0.65625 0 6 21 0 6 43
0.3125 0.671875 0 6 21 0 6 44
0.3125 0.6875 0 6 21 0 6 45
0.3125 0.703125 0 6 21 0 6 46
0.3125 0.71875 0 6 21 0 6 47
0.3125 0.734375 0 6 21 0 6 48
0.3125 0.75 0 6 21 0 6 49
0.3125 0.765625 0 6 21 0 6 50
0.3125 0.78125 0 6 21 0 6 51
0.3125 0.796875 0 6 21 0 6 52
0.3125 0.8125 0 6 21 0 6 53
0.3125 0.828125 0 6 21 0 6 54
0.3125 0.84375 0 6 21 0 6 55
0.3125 0.859375 0 6 21 0 6 56
0.3125 0.875 0 6 21 0 6 57
0.3125 0.890625 0 6 21 0 6 58
0.3125 0.90625 0 6 21 0 6 59
0.3125 0.921875 0 6 21 0 6 60
0.3125 0.9375 0 6 21 0 6 61
0.3125 0.953125 0 6 21 0 6 62
0.3125 0.96875 0 6 21 0 6 63
0.3125 0.984375 0 6 21 0 6 64
0.328125 0.015625 0 6 22 0 6 2
0.328125 0.03125 0 6 22 0 6 3
0.328125 0.046875 0 6 22 0 6 4
0.328125 0.0625 0 6 22 0 6 5
0.328125 0.078125 0 6 22 0 6 6
0.328125 0.09375 0 6 22 0 6 7
0.328125 0.109375 0 6 22 0 6 8
0.328125 0.125 0 6 22 0 6 9
0.328125 0.140625 0 6 22 0 6 10
0.328125 0.15625 0 6 22 0 6 11
0.328125 0.171875 0 6 22 0 6 12
0.328125 0.1875 0 6 22 0 6 13
0.328125 0.203125 0 6 22 0 6 14
0.328125 0.21875 0 6 22 0 6 15
0.328125 0.234375 0 6 22 0 6 16
0.328125 0.25 0 6 22 0 6 17
0.328125 0.265625 0 6 22 0 6 18
0.328125 0.28125 0 6 22 0 6 19
0.328125 0.296875 0 6 22 0 6 20
0.328125 0.3125 0 6 22 0 6 21
0.328125 0.328125 0 6 22 0 6 22
0.328125 0.34375 0 6 22 0 6 23
0.328125 0.359375 0 6 22 0 6 24
0.328125 0.375 0 6 22 0 6 25
0.328125 0.390625 0 6 22 0 6 26
0.328125 0.40625 0 6 22 0 6 27
0.328125 0.421875 0 6 22 0 6 28
0.328125 0.4375 0 6 22 0 6 29
0.328125 0.453125 0 6 22 0 6 30
0.328125 0.46875 0 6 22 0 6 31
0.328125 0.484375 0 6 22 0 6 32
0.328125 0.5 0 6 22 0 6 33
0.328125 0.515625 0 6 22 0 6 34
0.328125 0.53125 0 6 22 0 6 35
0.328125 0.546875 0 6 22 0 6 36
0.328125 0.5625 0 6 22 0 6 37
0.328125 0.578125 0 6 22 0 6 38
0.328125 0.59375 0 6 22 0 6 39
0.328125 0.609375 0 6 22 0 6 40
0.328125 0.625 0 6 22 0 6 41
0.328125 0.640625 0 6 22 0 6 42
0.328125 0.65625 0 6 22 0 6 43
0.328125 0.671875 0 6 22 0 6 44
0.328125 0.6875 0 6 22 0 6 45
0.328125 0.703125 0 6 22 0 6 46
0.328125 0.71875 0 6 22 0 6 47
0.328125 0.734375 0 6 22 0 6 48
0.328125 0.75 0 6 22 0 6 49
0.328125 0.765625 0 6 22 0 6 50
0.328125 0.78125 0 6 22 0 6 51
0.328125 0.796875 0 6 22 0 6 52
0.328125 0.8125 0 6 22 0 6 53
0.328125 0.828125 0 6 22 0 6 54
0.328125 0.84375 0 6 22 0 6 55
0.328125 0.859375 0 6 22 0 6 56
0.328125 0.875 0 6 22 0 6 57
0.328125 0.890625 0 6 22 0 6 58
0.328125 0.90625 0 6 22 0 6 59
0.328125 0.921875 0 6 22 0 6 60
0.328125 0.9375 0 6 22 0 6 61
0.328125 0.953125 0 6 22 0 6 62
0.328125 0.96875 0 6 22 0 6 63
0.328125 0.984375 0 6 22 0 6 64
0.34375 0.015625 0 6 23 0 6 2
0.34375 0.03125 0 6 23 0 6 3
0.34375 0.046875 0 6 23 0 6 4
0.34375 0.0625 0 6 23 0 6 5
0.34375 0.078125 0 6 23 0 6 6
0.34375 0.09375 0 6 23 0 6 7
0.34375 0.109375 0 6 23 0 6 8
0.34375 0.125 0 6 23 0 6 9
0.34375 0.140625 0 6 23 0 6 10
0.34375 0.15625 0 6 23 0 6 11
0.34375 0.171875 0 6 23 0 6 12
0.34375 0.1875 0 6 23 0 6 13
0.34375 0.203125 0 6 23 0 6 14
0.34375 0.21875 0 6 23 0 6 15
0.34375 0.234375 0 6 23 0 6 16
0.34375 0.25 0 6 23 0 6 17
0.34375 0.265625 0 6 23 0 6 18
0.34375 0.28125 0 6 23 0 6 19
0.34375 0.296875 0 6 23 0 6 20
0.34375 0.3125 0 6 23 0 6 21
0.34375 0.328125 0 6 23 0 6 22
0.34375 0.34375 0 6 23 0 6 23
0.34375 0.359375 0 6 23 0 6 24
0.34375 0.375 0 6 23 0 6 25
0.34375 0.390625 0 6 23 0 6 26
0.34375 0.40625 0 6 23 0 6 27
0.34375 0.421875 0 6 23 0 6 28
0.34375 0.4375 0 6 23 0 6 29
0.34375 0.453125 0 6 23 0 6 30
0.34375 0.46875 0 6 23 0 6 31
0.34375 0.484375 0 6 23 0 6 32
0.34375 0.5 0 6 23 0 6 33
0.34375 0.515625 0 6 23 0 6 34
0.34375 0.53125 0 6 23 0 6 35
0.34375 0.546875 0 6 23 0 6 36
0.34375 0.5625 0 6 23 0 6 37
0.34375 0.578125 0 6 23 0 6 38
0.34375 0.59375 0 6 23 0 6 39
0.34375 0.609375 0 6 23 0 6 40
0.34375 0.625 0 6 23 0 6 41
0.34375 0.640625 0 6 23 0 6 42
0.34375 0.65625 0 6 23 0 6 43
0.34375 0.671875 0 6 23 0 6 44
0.34375 0.6875 0 6 23 0 6 45
0.34375 0.703125 0 6 23 0 6 46
0.34375 0.71875 0 6 23 0 6 47
0.34375 0.734375 0 6 23 0 6 48
0.34375 0.75 0 6 23 0 6 49
0.34375 0.765625 0 6 23 0 6 50
0.34375 0.78125 0 6 23 0 6 51
0.34375 0.796875 0 6 23 0 6 52
0.34375 0.8125 0 6 23 0 6 53
0.34375 0.828125 0 6 23 0 6 54
0.34375 0.84375 0 6 23 0 6 55
0.34375 0.859375 0 6 23 0 6 56
0.34375 0.875 0 6 23 0 6 57
0.34375 0.890625 0 6 23 0 6 58
0.34375 0.90625 0 6 23 0 6 59
0.34375 0.921875 0 6 23 0 6 60
0.34375 0.9375 0 6 23 0 6 61
0.34375 0.953125 0 6 23 0 6 62
0.34375 0.96875 0 6 23 0 6 63
0.34375 0.984375 0 6 23 0 6 64
0.359375 0.015625 0 6 24 0 6 2
0.359375 0.03125 0 6 24 0 6 3
0.359375 0.046875 0 6 24 0 6 4
0.359375 0.0625 0 6 24 0 6 5
0.359375 0.078125 0 6 24 0 6 6
0.359375 0.09375 0 6 24 0 6 7
0.359375 0.109375 0 6 24 0 6 8
0.359375 0.125 0 6 24 0 6 9
0.359375 0.140625 0 6 24 0 6 10
0.359375 0.15625 0 6 24 0 6 11
0.359375 0.171875 0 6 24 0 6 12
0.359375 0.1875 0 6 24 0 6 13
0.359375 0.203125 0 6 24 0 6 14
0.359375 0.21875 0 6 24 0 6 15
0.359375 0.234375 0 6 24 0 6 16
0.359375 0.25 0 6 24 0 6 17
0.359375 0.265625 0 6 24 0 6 18
0.359375 0.28125 0 6 24 0 6 19
0.359375 0.296875 0 6 24 0 6 20
0.359375 0.3125 0 6 24 0 6 21
0.359375 0.328125 0 6 24 0 6 22
0.359375 0.34375 0 6 24 0 6 23
0.359375 0.359375 0 6 24 0 6 24
0.359375 0.375 0 6 24 0 6 25
0.359375 0.390625 0 6 24 0 6 26
0.359375 0.40625 0 6 24 0 6 27
0.359375 0.421875 0 6 24 0 6 28
0.359375 0.4375 0 6 24 0 6 29
0.359375 0.453125 0 6 24 0 6 30
0.359375 0.46875 0 6 24 0 6 31
0.359375 0.484375 0 6 24 0 6 32
0.359375 0.5 0 6 24 0 6 33
0.359375 0.515625 0 6 24 0 6 34
0.359375 0.53125 0 6 24 0 6 35
0.359375 0.546875 0 6 24 0 6 36
0.359375 0.5625 0 6 24 0 6 37
0.359375 0.578125 0 6 24 0 6 38
0.359375 0.59375 0 6 24 0 6 39
0.359375 0.609375 0 6 24 0 6 40
0.359375 0.625 0 6 24 0 6 41
0.359375 0.640625 0 6 24 0 6 42
0.359375 0.65625 0 6 24 0 6 43
0.359375 0.671875 0 6 24 0 6 44
0.359375 0.6875 0 6 24 0 6 45
0.359375 0.703125 0 6 24 0 6 46
0.359375 0.71875 0 6 24 0 6 47
0.359375 0.734375 0 6 24 0 6 48
0.359375 0.75 0 6 24 0 6 49
0.359375 0.765625 0 6 24 0 6 50
0.359375 0.78125 0 6 24 0 6 51
0.359375 0.796875 0 6 24 0 6 52
0.359375 0.8125 0 6 24 0 6 53
0.359375 0.828125 0 6 24 0 6 54
0.359375 0.84375 0 6 24 0 6 55
0.359375 0.859375 0 6 24 0 6 56
0.359375 0.875 0 6 24 0 6 57
0.359375 0.890625 0 6 24 0 6 58
0.359375 0.90625 0 6 24 0 6 59
0.359375 0.921875 0 6 24 0 6 60
0.359375 0.9375 0 6 24 0 6 61
0.359375 0.953125 0 6 24 0 6 62
0.359375 0.96875 0 6 24 0 6 63
0.359375 0.984375 0 6 24 0 6 64
0.375 0.015625 0 6 25 0 6 2
0.375 0.03125 0 6 25 0 6 3
0.375 0.046875 0 6 25 0 6 4
0.375 0.0625 0 6 25 0 6 5
0.375 0.078125 0 6 25 0 6 6
0.375 0.09375 0 6 25 0 6 7
0.375 0.109375 0 6 25 0 6 8
0.375 0.125 0 6 25 0 6 9
0.375 0.140625 0 6 25 0 6 10
0.375 0.15625 0 6 25 0 6 11
0.375 0.171875 0 6 25 0 6 12
0.375 0.1875 0 6 25 0 6 13
0.375 0.203125 0 6 25 0 6 14
0.375 0.21875 0 6 25 0 6 15
0.375 0.234375 0 6 25 0 6 16
0.375 0.25 0 6 25 0 6 17
0.375 0.265625 0 6 25 0 6 18
0.375 0.28125 0 6 25 0 6 19
0.375 0.296875 0 6 25 0 6 20
0.375 0.3125 0 6 25 0 6 21
0.375 0.328125 0 6 25 0 6 22
0.375 0.34375 0 6 25 0 6 23
0.375 0.359375 0 6 25 0 6 24
0.375 0.375 0 6 25 0 6 25
0.375 0.390625 0 6 25 0 6 26
0.375 0.40625 0 6 25 0 6 27
0.375 0.421875 0 6 25 0 6 28
0.375 0.4375 0 6 25 0 6 29
0.375 0.453125 0 6 25 0 6 30
0.375 0.46875 0 6 25 0 6 31
0.375 0.484375 0 6 25 0 6 32
0.375 0.5 0 6 25 0 6 33
0.375 0.515625 0 6 25 0 6 34
0.375 0.53125 0 6 25 0 6 35
0.375 0.546875 0 6 25 0 6 36
0.375 0.5625 0 6 25 0 6 37
0.375 0.578125 0 6 25 0 6 38
0.375 0.59375 0 6 25 0 6 39
0.375 0.609375 0 6 25 0 6 40
0.375 0.625 0 6 25 0 6 41
0.375 0.640625 0 6 25 0 6 42
0.375 0.65625 0 6 25 0 6 43
0.375 0.671875 0 6 25 0 6 44
0.375 0.6875 0 6 25 0 6 45
0.375 0.703125 0 6 25 0 6 46
0.375 0.71875 0 6 25 0 6 47
0.375 0.734375 0 6 25 0 6 48
0.375 0.75 0 6 25 0 6 49
0.375 0.765625 0 6 25 0 6 50
0.375 0.78125 0 6 25 0 6 51
0.375 0.796875 0 6 25 0 6 52
0.375 0.8125 0 6 25 0 6 53
0.375 0.828125 0 6 25 0 6 54
0.375 0.84375 0 6 25 0 6 55
0.375 0.859375 0 6 25 0 6 56
0.375 0.875 0 6 25 0 6 57
0.375 0.890625 0 6 25 0 6 58
0.375 0.90625 0 6 25 0 6 59
0.375 0.921875 0 6 25 0 6 60
0.375 0.9375 0 6 25 0 6 61
0.375 0.953125 0 6 25 0 6 62
0.375 0.96875 0 6 25 0 6 63
0.375 0.984375 0 6 25 0 6 64
0.390625 0.015625 0 6 26 0 6 2
0.390625 0.03125 0 6 26 0 6 3
0.390625 0.046875 0 6 26 0 6 4
0.390625 0.0625 0 6 26 0 6 5
0.390625 0.078125 0 6 26 0 6 6
0.390625 0.09375 0 6 26 0 6 7
0.390625 0.109375 0 6 26 0 6 8
0.390625 0.125 0 6 26 0 6 9
0.390625 0.140625 0 6 26 0 6 10
0.390625 0.15625 0 6 26 0 6 11
0.390625 0.171875 0 6 26 0 6 12
0.390625 0.1875 0 6 26 0 6 13
0.390625 0.203125 0 6 26 0 6 14
0.390625 0.21875 0 6 26 0 6 15
0.390625 0.234375 0 6 26 0 6 16
0.390625 0.25 0 6 26 0 6 17
0.390625 0.265625 0 6 26 0 6 18
0.390625 0.28125 0 6 26 0 6 19
0.390625 0.296875 0 6 26 0 6 20
0.390625 0.3125 0 6 26 0 6 21
0.390625 0.328125 0 6 26 0 6 22
0.390625 0.34375 0 6 26 0 6 23
0.390625 0.359375 0 6 26 0 6 24
0.390625 0.375 0 6 26 0 6 25
0.390625 0.390625 0 6 26 0 6 26
0.390625 0.40625 0 6 26 0 6 27
0.390625 0.421875 0 6 26 0 6 28
0.390625 0.4375 0 6 26 0 6 29
0.390625 0.453125 0 6 26 0 6 30
0.390625 0.46875 0 6 26 0 6 31
0.390625 0.484375 0 6 26 0 6 32
0.390625 0.5 0 6 26 0 6 33
0.390625 0.515625 0 6 26 0 6 34
0.390625 0.53125 0 6 26 0 6 35
0.390625 0.546875 0 6 26 0 6 36
0.390625 0.5625 0 6 26 0 6 37
0.390625 0.578125 0 6 26 0 6 38
0.390625 0.59375 0 6 26 0 6 39
0.390625 0.609375 0 6 26 0 6 40
0.390625 0.625 0 6 26 0 6 41
0.390625 0.640625 0 6 26 0 6 42
0.390625 0.65625 0 6 26 0 6 43
0.390625 0.671875 0 6 26 0 6 44
0.390625 0.6875 0 6 26 0 6 45
0.390625 0.703125 0 6 26 0 6 46
0.390625 0.71875 0 6 26 0 6 47
0.390625 0.734375 0 6 26 0 6 48
0.390625 0.75 0 6 26 0 6 49
0.390625 0.765625 0 6 26 0 6 50
0.390625 0.78125 0 6 26 0 6 51
0.390625 0.796875 0 6 26 0 6 52
0.390625 0.8125 0 6 26 0 6 53
0.390625 0.828125 0 6 26 0 6 54
0.390625 0.84375 0 6 26 0 6 55
0.390625 0.859375 0 6 26 0 6 56
0.390625 0.875 0 6 26 0 6 57
0.390625 0.890625 0 6 26 0 6 58
0.390625 0.90625 0 6 26 0 6 59
0.390625 0.921875 0 6 26 0 6 60
0.390625 0.9375 0 6 26 0 6 61
0.390625 0.953125 0 6 26 0 6 62
0.390625 0.96875 0 6 26 0 6 63
0.390625 0.984375 0 6 26 0 6 64
0.40625 0.015625 0 6 27 0 6 2
0.40625 0.03125 0 6 27 0 6 3
0.40625 0.046875 0 6 27 0 6 4
0.40625 0.0625 0 6 27 0 6 5
0.40625 0.078125 0 6 27 0 6 6
0.40625 0.09375 0 6 27 0 6 7
0.40625 0.109375 0 6 27 0 6 8
0.40625 0.125 0 6 27 0 6 9
0.40625 0.140625 0 6 27 0 6 10
0.40625 0.15625 0 6 27 0 6 11
0.40625 0.171875 0 6 27 0 6 12
0.40625 0.1875 0 6 27 0 6 13
0.40625 0.203125 0 6 27 0 6 14
0.40625 0.21875 0 6 27 0 6 15
0.40625 0.234375 0 6 27 0 6 16
0.40625 0.25 0 6 27 0 6 17
0.40625 0.265625 0 6 27 0 6 18
0.40625 0.28125 0 6 27 0 6 19
0.40625 0.296875 0 6 27 0 6 20
0.40625 0.3125 0 6 27 0 6 21
0.40625 0.328125 0 6 27 0 6 22
0.40625 0.34375 0 6 27 0 6 23
0.40625 0.359375 0 6 27 0 6 24
0.40625 0.375 0 6 27 0 6 25
0.40625 0.390625 0 6 27 0 6 26
0.40625 0.40625 0 6 27 0 6 27
0.40625 0.421875 0 6 27 0 6 28
0.40625 0.4375 0 6 27 0 6 29
0.40625 0.453125 0 6 27 0 6 30
0.40625 0.46875 0 6 27 0 6 31
0.40625 0.484375 0 6 27 0 6 32
0.40625 0.5 0 6 27 0 6 33
0.40625 0.515625 0 6 27 0 6 34
0.40625 0.53125 0 6 27 0 6 35
0.40625 0.546875 0 6 27 0 6 36
0.40625 0.5625 0 6 27 0 6 37
0.40625 0.578125 0 6 27 0 6 38
0.40625 0.59375 0 6 27 0 6 39
0.40625 0.609375 0 6 27 0 6 40
0.40625 0.625 0 6 27 0 6 41
0.40625 0.640625 0 6 27 0 6 42
0.40625 0.65625 0 6 27 0 6 43
0.40625 0.671875 0 6 27 0 6 44
0.40625 0.6875 0 6 27 0 6 45
0.40625 0.703125 0 6 27 0 6 46
0.40625 0.71875 0 6 27 0 6 47
0.40625 0.734375 0 6 27 0 6 48
0.40625 0.75 0 6 27 0 6 49
0.40625 0.765625 0 6 27 0 6 50
0.40625 0.78125 0 6 27 0 6 51
0.40625 0.796875 0 6 27 0 6 52
0.40625 0.8125 0 6 27 0 6 53
0.40625 0.828125 0 6 27 0 6 54
0.40625 0.84375 0 6 27 0 6 55
0.40625 0.859375 0 6 27 0 6 56
0.40625 0.875 0 6 27 0 6 57
0.40625 0.890625 0 6 27 0 6 58
0.40625 0.90625 0 6 27 0 6 59
0.40625 0.921875 0 6 27 0 6 60
0.40625 0.9375 0 6 27 0 6 61
0.40625 0.953125 0 6 27 0 6 62
0.40625 0.96875 0 6 27 0 6 63
0.40625 0.984375 0 6 27 0 6 64
0.421875 0.015625 0 6 28 0 6 2
0.421875 0.03125 0 6 28 0 6 3
0.421875 0.046875 0 6 28 0 6 4
0.421875 0.0625 0 6 28 0 6 5
0.421875 0.078125 0 6 28 0 6 6
0.421875 0.09375 0 6 28 0 6 7
0.421875 0.109375 0 6 28 0 6 8
0.421875 0.125 0 6 28 0 6 9
0.421875 0.140625 0 6 28 0 6 10
0.421875 0.15625 0 6 28 0 6 11
0.421875 0.171875 0 6 28 0 6 12
0.421875 0.1875 0 6 28 0 6 13
0.421875 0.203125 0 6 28 0 6 14
0.421875 0.21875 0 6 28 0 6 15
0.421875 0.234375 0 6 28 0 6 16
0.421875 0.25 0 6 28 0 6 17
0.421875 0.265625 0 6 28 0 6 18
0.421875 0.28125 0 6 28 0 6 19
0.421875 0.296875 0 6 28 0 6 20
0.421875 0.3125 0 6 28 0 6 21
0.421875 0.328125 0 6 28 0 6 22
0.421875 0.34375 0 6 28 0 6 23
0.421875 0.359375 0 6 28 0 6 24
0.421875 0.375 0 6 28 0 6 25
0.421875 0.390625 0 6 28 0 6 26
0.421875 0.40625 0 6 28 0 6 27
0.421875 0.421875 0 6 28 0 6 28
0.421875 0.4375 0 6 28 0 6 29
0.421875 0.453125 0 6 28 0 6 30
0.421875 0.46875 0 6 28 0 6 31
0.421875 0.484375 0 6 28 0 6 32
0.421875 0.5 0 6 28 0 6 33
0.421875 0.515625 0 6 28 0 6 34
0.421875 0.53125 0 6 28 0 6 35
0.421875 0.546875 0 6 28 0 6 36
0.421875 0.5625 0 6 28 0 6 37
0.421875 0.578125 0 6 28 0 6 38
0.421875 0.59375 0 6 28 0 6 39
0.421875 0.609375 0 6 28 0 6 40
0.421875 0.625 0 6 28 0 6 41
0.421875 0.640625 0 6 28 0 6 42
0.421875 0.65625 0 6 28 0 6 43
0.421875 0.671875 0 6 28 0 6 44
0.421875 0.6875 0 6 28 0 6 45
0.421875 0.703125 0 6 28 0 6 46
0.421875 0.71875 0 6 28 0 6 47
0.421875 0.734375 0 6 28 0 6 48
0.421875 0.75 0 6 28 0 6 49
0.421875 0.765625 0 6 28 0 6 50
0.421875 0.78125 0 6 28 0 6 51
0.421875 0.796875 0 6 28 0 6 52
0.421875 0.8125 0 6 28 0 6 53
0.421875 0.828125 0 6 28 0 6 54
0.421875 0.84375 0 6 28 0 6 55
0.421875 0.859375 0 6 28 0 6 56
0.421875 0.875 0 6 28 0 6 57
0.421875 0.890625 0 6 28 0 6 58
0.421875 0.90625 0 6 28 0 6 59
0.421875 0.921875 0 6 28 0 6 60
0.421875 0.9375 0 6 28 0 6 61
0.421875 0.953125 0 6 28 0 6 62
0.421875 0.96875 0 6 28 0 6 63
0.421875 0.984375 0 6 28 0 6 64
0.4375 0.015625 0 6 29 0 6 2
0.4375 0.03125 0 6 29 0 6 3
0.4375 0.046875 0 6 29 0 6 4
0.4375 0.0625 0 6 29 0 6 5
0.4375 0.078125 0 6 29 0 6 6
0.4375 0.09375 0 6 29 0 6 7
0.4375 0.109375 0 6 29 0 6 8
0.4375 0.125 0 6 29 0 6 9
0.4375 0.140625 0 6 29 0 6 10
0.4375 0.15625 0 6 29 0 6 11
0.4375 0.171875 0 6 29 0 6 12
0.4375 0.1875 0 6 29 0 6 13
0.4375 0.203125 0 6 29 0 6 14
0.4375 0.21875 0 6 29 0 6 15
0.4375 0.234375 0 6 29 0 6 16
0.4375 0.25 0 6 29 0 6 17
0.4375 0.265625 0 6 29 0 6 18
0.4375 0.28125 0 6 29 0 6 19
0.4375 0.296875 0 6 29 0 6 20
0.4375 0.3125 0 6 29 0 6 21
0.4375 0.328125 0 6 29 0 6 22
0.4375 0.34375 0 6 29 0 6 23
0.4375 0.359375 0 6 29 0 6 24
0.4375 0.375 0 6 29 0 6 25
0.4375 0.390625 0 6 29 0 6 26
0.4375 0.40625 0 6 29 0 6 27
0.4375 0.421875 0 6 29 0 6 28
0.4375 0.4375 0 6 29 0 6 29
0.4375 0.453125 0 6 29 0 6 30
0.4375 0.46875 0 6 29 0 6 31
0.4375 0.484375 0 6 29 0 6 32
0.4375 0.5 0 6 29 0 6 33
0.4375 0.515625 0 6 29 0 6 34
0.4375 0.53125 0 6 29 0 6 35
0.4375 0.546875 0 6 29 0 6 36
0.4375 0.5625 0 6 29 0 6 37
0.4375 0.578125 0 6 29 0 6 38
0.4375 0.59375 0 6 29 0 6 39
0.4375 0.609375 0 6 29 0 6 40
0.4375 0.625 0 6 29 0 6 41
0.4375 0.640625 0 6 29 0 6 42
0.4375 0.65625 0 6 29 0 6 43
0.4375 0.671875 0 6 29 0 6 44
0.4375 0.6875 0 6 29 0 6 45
0.4375 0.703125 0 6 29 0 6 46
0.4375 0.71875 0 6 29 0 6 47
0.4375 0.734375 0 6 29 0 6 48
0.4375 0.75 0 6 29 0 6 49
0.4375 0.765625 0 6 29 0 6 50
0.4375 0.78125 0 6 29 0 6 51
0.4375 0.796875 0 6 29 0 6 52
0.4375 0.8125 0 6 29 0 6 53
0.4375 0.828125 0 6 29 0 6 54
0.4375 0.84375 0 6 29 0 6 55
0.4375 0.859375 0 6 29 0 6 56
0.4375 0.875 0 6 29 0 6 57
0.4375 0.890625 0 6 29 0 6 58
0.4375 0.90625 0 6 29 0 6 59
0.4375 0.921875 0 6 29 0 6 60
0.4375 0.9375 0 6 29 0 6 61
0.4375 0.953125 0 6 29 0 6 62
0.4375 0.96875 0 6 29 0 6 63
0.4375 0.984375 0 6 29 0 6 64
0.453125 0.015625 0 6 30 0 6 2
0.453125 0.03125 0 6 30 0 6 3
0.453125 0.046875 0 6 30 0 6 4
0.453125 0.0625 0 6 30 0 6 5
0.453125 0.078125 0 6 30 0 6 6
0.453125 0.09375 0 6 30 0 6 7
0.453125 0.109375 0 6 30 0 6 8
0.453125 0.125 0 6 30 0 6 9
0.453125 0.140625 0 6 30 0 6 10
0.453125 0.15625 0 6 30 0 6 11
0.453125 0.171875 0 6 30 0 6 12
0.453125 0.1875 0 6 30 0 6 13
0.453125 0.203125 0 6 30 0 6 14
0.453125 0.21875 0 6 30 0 6 15
0.453125 0.234375 0 6 30 0 6 16
0.453125 0.25 0 6 30 0 6 17
0.453125 0.265625 0 6 30 0 6 18
0.453125 0.28125 0 6 30 0 6 19
0.453125 0.296875 0 6 30 0 6 20
0.453125 0.3125 0 6 30 0 6 21
0.453125 0.328125 0 6 30 0 6 22
0.453125 0.34375 0 6 30 0 6 23
0.453125 0.359375 0 6 30 0 6 24
0.453125 0.375 0 6 30 0 6 25
0.453125 0.390625 0 6 30 0 6 26
0.453125 0.40625 0 6 30 0 6 27
0.453125 0.421875 0 6 30 0 6 28
0.453125 0.4375 0 6 30 0 6 29
0.453125 0.453125 0 6 30 0 6 30
0.453125 0.46875 0 6 30 0 6 31
0.453125 0.484375 0 6 30 0 6 32
0.453125 0.5 0 6 30 0 6 33
0.453125 0.515625 0 6 30 0 6 34
0.453125 0.53125 0 6 30 0 6 35
0.453125 0.546875 0 6 30 0 6 36
0.453125 0.5625 0 6 30 0 6 37
0.453125 0.578125 0 6 30 0 6 38
0.453125 0.59375 0 6 30 0 6 39
0.453125 0.609375 0 6 30 0 6 40
0.453125 0.625 0 6 30 0 6 41
0.453125 0.640625 0 6 30 0 6 42
0.453125 0.65625 0 6 30 0 6 43
0.453125 0.671875 0 6 30 0 6 44
0.453125 0.6875 0 6 30 0 6 45
0.453125 0.703125 0 6 30 0 6 46
0.453125 0.71875 0 6 30 0 6 47
0.453125 0.734375 0 6 30 0 6 48
0.453125 0.75 0 6 30 0 6 49
0.453125 0.765625 0 6 30 0 6 50
0.453125 0.78125 0 6 30 0 6 51
0.453125 0.796875 0 6 30 0 6 52
0.453125 0.8125 0 6 30 0 6 53
0.453125 0.828125 0 6 30 0 6 54
0.453125 0.84375 0 6 30 0 6 55
0.453125 0.859375 0 6 30 0 6 56
0.453125 0.875 0 6 30 0 6 57
0.453125 0.890625 0 6 30 0 6 58
0.453125 0.90625 0 6 30 0 6 59
0.453125 0.921875 0 6 30 0 6 60
0.453125 0.9375 0 6 30 0 6 61
0.453125 0.953125 0 6 30 0 6 62
0.453125 0.96875 0 6 30 0 6 63
0.453125 0.984375 0 6 30 0 6 64
0.46875 0.015625 0 6 31 0 6 2
0.46875 0.03125 0 6 31 0 6 3
0.46875 0.046875 0 6 31 0 6 4
0.46875 0.0625 0 6 31 0 6 5
0.46875 0.078125 0 6 31 0 6 6
0.46875 0.09375 0 6 31 0 6 7
0.46875 0.109375 0 6 31 0 6 8
0.46875 0.125 0 6 31 0 6 9
0.46875 0.140625 0 6 31 0 6 10
0.46875 0.15625 0 6 31 0 6 11
0.46875 0.171875 0 6 31 0 6 12
0.46875 0.1875 0 6 31 0 6 13
0.46875 0.203125 0 6 31 0 6 14
0.46875 0.21875 0 6 31 0 6 15
0.46875 0.234375 0 6 31 0 6 16
0.46875 0.25 0 6 31 0 6 17
0.46875 0.265625 0 6 31 0 6 18
0.46875 0.28125 0 6 31 0 6 19
0.46875 0.296875 0 6 31 0 6 20
0.46875 0.3125 0 6 31 0 6 21
0.46875 0.328125 0 6 31 0 6 22
0.46875 0.34375 0 6 31 0 6 23
0.46875 0.359375 0 6 31 0 6 24
0.46875 0.375 0 6 31 0 6 25
0.46875 0.390625 0 6 31 0 6 26
0.46875 0.40625 0 6 31 0 6 27
0.46875 0.421875 0 6 31 0 6 28
